[2025-03-04 05:26:50] [class-ss-archive-creation-job.php:97] Starting a job; no job is presently running
[2025-03-04 05:26:50] [class-ss-archive-creation-job.php:98] Here's our task list: setup, fetch_urls, transfer_files_locally, wrapup
[2025-03-04 05:26:50] [class-ss-archive-creation-job.php:116] Pushing first task to queue: setup
[2025-03-04 05:26:50] [class-ss-archive-creation-job.php:172] Current task: setup
[2025-03-04 05:26:50] [class-ss-archive-creation-job.php:182] Performing task: setup
[2025-03-04 05:26:50] [class-ss-task.php:44] Status message: [setup] Setting up
[2025-03-04 05:26:51] [class-ss-setup-task.php:33] Creating archive directory: E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741066010\
[2025-03-04 05:26:51] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/wordpress/wordpress_sites/
[2025-03-04 05:27:05] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-04 05:27:05] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-04 05:27:05] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-04 05:27:05] [class-ss-page.php:119] Checking Content Identical:4d726dc5b5b603bedf810d0a92d3db818986b883===. Value: FALSE
[2025-03-04 05:27:05] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2
[2025-03-04 05:27:05] [class-ss-task.php:58] [PAGES STATUS] Remaining:681; Total: 834
[2025-03-04 05:27:05] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-04 05:27:05] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c68f29278e2-CrdlO3.tmp
[2025-03-04 05:27:05] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?simply_static_page=1928
[2025-03-04 05:27:05] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?simply_static_page=1928
[2025-03-04 05:27:05] [class-ss-url-fetcher.php:103] Filesize: 98056 bytes
[2025-03-04 05:27:05] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: font/woff2
[2025-03-04 05:27:05] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2
[2025-03-04 05:27:05] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c68f29278e2-CrdlO3.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741066010/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2
[2025-03-04 05:27:05] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-04 05:27:05] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-04 05:27:05] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-04 05:27:05] [class-ss-page.php:119] Checking Content Identical:0217f5903b616b41f64ac04400fdbebdf08ef3e1===. Value: FALSE
[2025-03-04 05:27:05] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.css
[2025-03-04 05:27:05] [class-ss-task.php:58] [PAGES STATUS] Remaining:680; Total: 834
[2025-03-04 05:27:05] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-04 05:27:05] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c68f2930f4f-V4xlfd.tmp
[2025-03-04 05:27:05] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.css?simply_static_page=1929
[2025-03-04 05:27:05] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.css?simply_static_page=1929
[2025-03-04 05:27:05] [class-ss-url-fetcher.php:103] Filesize: 18074 bytes
[2025-03-04 05:27:05] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-03-04 05:27:05] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.css
[2025-03-04 05:27:05] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c68f2930f4f-V4xlfd.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741066010/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.css
[2025-03-04 05:27:05] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-04 05:27:05] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-04 05:27:05] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-04 05:27:05] [class-ss-page.php:119] Checking Content Identical:774aebfda01afae3721f7534d33168e384dc50b3===. Value: FALSE
[2025-03-04 05:27:05] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.js
[2025-03-04 05:27:05] [class-ss-task.php:58] [PAGES STATUS] Remaining:679; Total: 834
[2025-03-04 05:27:05] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-04 05:27:05] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c68f2943145-v7aeTr.tmp
[2025-03-04 05:27:05] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.js?simply_static_page=1930
[2025-03-04 05:27:05] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.js?simply_static_page=1930
[2025-03-04 05:27:05] [class-ss-url-fetcher.php:103] Filesize: 95387 bytes
[2025-03-04 05:27:05] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-04 05:27:05] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.js
[2025-03-04 05:27:05] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c68f2943145-v7aeTr.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741066010/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.js
[2025-03-04 05:27:05] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-04 05:27:05] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-04 05:27:05] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-04 05:27:05] [class-ss-page.php:119] Checking Content Identical:ec1ba8a9b81e332d47daf8769fc13a655717f386===. Value: FALSE
[2025-03-04 05:27:05] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.min.css
[2025-03-04 05:27:05] [class-ss-task.php:58] [PAGES STATUS] Remaining:678; Total: 834
[2025-03-04 05:27:05] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-04 05:27:05] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c68f29496c9-tfHQ1O.tmp
[2025-03-04 05:27:05] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.min.css?simply_static_page=1931
[2025-03-04 05:27:05] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.min.css?simply_static_page=1931
[2025-03-04 05:27:05] [class-ss-url-fetcher.php:103] Filesize: 15588 bytes
[2025-03-04 05:27:05] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-03-04 05:27:05] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.min.css
[2025-03-04 05:27:05] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c68f29496c9-tfHQ1O.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741066010/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.min.css
[2025-03-04 05:27:05] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-04 05:27:05] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-04 05:27:05] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-04 05:27:05] [class-ss-page.php:119] Checking Content Identical:a9eec9da80877388cc95f303841043eb7f44bb02===. Value: FALSE
[2025-03-04 05:27:05] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.min.js
[2025-03-04 05:27:05] [class-ss-task.php:58] [PAGES STATUS] Remaining:677; Total: 834
[2025-03-04 05:27:05] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-04 05:27:05] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c68f295c5e2-YGzHiU.tmp
[2025-03-04 05:27:05] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.min.js?simply_static_page=1932
[2025-03-04 05:27:05] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.min.js?simply_static_page=1932
[2025-03-04 05:27:05] [class-ss-url-fetcher.php:103] Filesize: 50680 bytes
[2025-03-04 05:27:05] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-04 05:27:05] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.min.js
[2025-03-04 05:27:05] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c68f295c5e2-YGzHiU.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741066010/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.min.js
[2025-03-04 05:27:05] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-04 05:27:05] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-04 05:27:05] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-04 05:27:05] [class-ss-page.php:119] Checking Content Identical:de789915190f058ddef79a3f064b285ff6b73fac===. Value: FALSE
[2025-03-04 05:27:05] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css
[2025-03-04 05:27:05] [class-ss-task.php:58] [PAGES STATUS] Remaining:676; Total: 834
[2025-03-04 05:27:05] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-04 05:27:05] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c68f2961f86-7wkB4F.tmp
[2025-03-04 05:27:05] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css?simply_static_page=1933
[2025-03-04 05:27:05] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css?simply_static_page=1933
[2025-03-04 05:27:05] [class-ss-url-fetcher.php:103] Filesize: 73625 bytes
[2025-03-04 05:27:05] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-03-04 05:27:05] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css
[2025-03-04 05:27:05] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c68f2961f86-7wkB4F.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741066010/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css
[2025-03-04 05:27:05] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-04 05:27:05] [class-ss-fetch-urls-task.php:155] Adding 15 URLs to the queue
[2025-03-04 05:27:05] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-04 05:27:05] [class-ss-page.php:119] Checking Content Identical:1cf11ce7e24fba3e448a8d2372158153fcfc34b8===. Value: FALSE
[2025-03-04 05:27:05] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css
[2025-03-04 05:27:05] [class-ss-task.php:58] [PAGES STATUS] Remaining:675; Total: 834
[2025-03-04 05:27:05] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-04 05:27:05] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c68f2976143-lV4CVH.tmp
[2025-03-04 05:27:05] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?simply_static_page=1934
[2025-03-04 05:27:05] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?simply_static_page=1934
[2025-03-04 05:27:05] [class-ss-url-fetcher.php:103] Filesize: 59344 bytes
[2025-03-04 05:27:05] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-03-04 05:27:05] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css
[2025-03-04 05:27:05] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c68f2976143-lV4CVH.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741066010/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css
[2025-03-04 05:27:05] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-04 05:27:05] [class-ss-fetch-urls-task.php:155] Adding 15 URLs to the queue
[2025-03-04 05:27:05] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-04 05:27:05] [class-ss-page.php:119] Checking Content Identical:8890ea6ffad044721bccf93764effe3046b0464e===. Value: FALSE
[2025-03-04 05:27:05] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css
[2025-03-04 05:27:05] [class-ss-task.php:58] [PAGES STATUS] Remaining:674; Total: 834
[2025-03-04 05:27:05] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-04 05:27:05] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c68f298a9c5-tYhvfU.tmp
[2025-03-04 05:27:05] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css?simply_static_page=1935
[2025-03-04 05:27:05] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css?simply_static_page=1935
[2025-03-04 05:27:05] [class-ss-url-fetcher.php:103] Filesize: 732 bytes
[2025-03-04 05:27:05] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-03-04 05:27:05] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css
[2025-03-04 05:27:05] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c68f298a9c5-tYhvfU.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741066010/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css
[2025-03-04 05:27:05] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-04 05:27:05] [class-ss-fetch-urls-task.php:155] Adding 5 URLs to the queue
[2025-03-04 05:27:05] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-04 05:27:05] [class-ss-page.php:119] Checking Content Identical:6ebb8a1a935e153fe921e37a5c7b3ba0347d35ef===. Value: FALSE
[2025-03-04 05:27:05] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css
[2025-03-04 05:27:05] [class-ss-task.php:58] [PAGES STATUS] Remaining:673; Total: 834
[2025-03-04 05:27:05] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-04 05:27:05] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c68f299d035-RMIMvB.tmp
[2025-03-04 05:27:05] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?simply_static_page=1936
[2025-03-04 05:27:05] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?simply_static_page=1936
[2025-03-04 05:27:05] [class-ss-url-fetcher.php:103] Filesize: 675 bytes
[2025-03-04 05:27:05] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-03-04 05:27:05] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css
[2025-03-04 05:27:05] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c68f299d035-RMIMvB.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741066010/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css
[2025-03-04 05:27:05] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-04 05:27:05] [class-ss-fetch-urls-task.php:155] Adding 5 URLs to the queue
[2025-03-04 05:27:05] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-04 05:27:05] [class-ss-page.php:119] Checking Content Identical:4ce31d1bb83f3ef491b9d927104da2cb7c958417===. Value: FALSE
[2025-03-04 05:27:05] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.css
[2025-03-04 05:27:05] [class-ss-task.php:58] [PAGES STATUS] Remaining:672; Total: 834
[2025-03-04 05:27:05] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-04 05:27:05] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c68f29ae1ca-7dn9i2.tmp
[2025-03-04 05:27:05] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.css?simply_static_page=1937
[2025-03-04 05:27:05] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.css?simply_static_page=1937
[2025-03-04 05:27:05] [class-ss-url-fetcher.php:103] Filesize: 38997 bytes
[2025-03-04 05:27:05] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-03-04 05:27:05] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.css
[2025-03-04 05:27:05] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c68f29ae1ca-7dn9i2.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741066010/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.css
